StudentID,Name,Gender,DOB,Age,State,District,City,PinCode,Caste,Category,Medium,SchoolID,SchoolName,SchoolType,SchoolBoard,Class,Section,Stream,FatherName,MotherName,ParentEducationLevel,ParentOccupation,FamilyIncome,Math,Science,English,SocialScience,Hindi,Computer,GK,Sanskrit,EVS,Art,Total,Percentage,AttendancePercent,DisciplinaryNotes,ExtracurricularScore
S1684,Student_684,Male,03-07-2006,18,Karnataka,District B,City X,673466,SC,Rural,English,Sch104,School_4,Govt,CBSE,10,B,Commerce,Father_684,Mother_684,Graduate,Farmer,45364,48,57,70,73,57,90,87,65,79,30,656,65.6,52.03,Yes,3
S1685,Student_685,Female,03-01-2009,16,Uttar Pradesh,District A,City Z,238009,OBC,Rural,English,Sch105,School_5,Private,State,9,B,Arts,Father_685,Mother_685,PG,Engineer,94905,46,68,84,56,66,34,52,63,81,86,636,63.6,80.63,Yes,5
S1686,Student_686,Female,10-07-2007,17,Rajasthan,District B,City X,484096,OBC,Rural,Regional,Sch106,School_6,Private,State,9,A,Commerce,Father_686,Mother_686,Primary,Farmer,42443,69,66,36,81,50,66,32,68,62,49,579,57.9,90.31,No,9
S1687,Student_687,Male,27-04-2008,16,Uttar Pradesh,District C,City X,664174,SC,Rural,English,Sch107,School_7,Private,CBSE,9,A,Arts,Father_687,Mother_687,Primary,Laborer,6663,79,89,47,71,62,40,90,52,54,71,655,65.5,71.89,Yes,10
S1688,Student_688,Male,19-01-2009,15,Bihar,District B,City Z,673987,SC,Urban,Regional,Sch108,School_8,Private,State,10,A,Science,Father_688,Mother_688,None,Engineer,44244,58,60,72,54,31,69,38,73,87,63,605,60.5,77.73,No,2
S1689,Student_689,Female,23-01-2004,20,West Bengal,District B,City X,700684,SC,Urban,Regional,Sch109,School_9,Govt,State,10,C,Arts,Father_689,Mother_689,Primary,Laborer,63391,80,87,69,68,57,94,82,99,69,79,784,78.4,89.99,No,1
S1690,Student_690,Female,30-01-2008,16,Delhi,District B,City Y,714966,SC,Urban,English,Sch110,School_10,Govt,CBSE,10,C,Arts,Father_690,Mother_690,Primary,Business,82564,71,40,82,68,44,37,97,87,67,40,633,63.3,80.53,No,1
S1691,Student_691,Female,22-10-2009,15,Rajasthan,District C,City Y,649567,SC,Rural,Regional,Sch111,School_11,Govt,CBSE,6,A,Arts,Father_691,Mother_691,Secondary,Engineer,90359,58,58,43,41,30,40,78,88,32,72,540,54,61.24,Yes,8
S1692,Student_692,Male,17-04-2008,16,Rajasthan,District A,City Y,531322,ST,Urban,English,Sch112,School_12,Govt,ICSE,10,B,Arts,Father_692,Mother_692,None,Engineer,20077,95,42,50,40,57,87,99,55,45,39,609,60.9,80.65,No,10
S1693,Student_693,Female,08-10-2007,17,Delhi,District C,City X,210776,OBC,Rural,English,Sch113,School_13,Govt,CBSE,9,A,Science,Father_693,Mother_693,None,Teacher,62849,46,80,86,32,79,77,77,51,31,37,596,59.6,81.41,No,10
S1694,Student_694,Female,07-05-2004,20,Uttar Pradesh,District A,City Y,725732,ST,Rural,Hindi,Sch114,School_14,Private,State,7,B,Science,Father_694,Mother_694,Graduate,Teacher,24631,60,83,75,51,64,42,36,69,52,48,580,58,86.71,Yes,10
S1695,Student_695,Female,17-08-2007,17,Bihar,District A,City Y,468444,ST,Urban,English,Sch115,School_15,Private,CBSE,10,B,Science,Father_695,Mother_695,Primary,Engineer,57652,81,48,55,33,57,89,60,40,59,94,616,61.6,81.04,No,2
S1696,Student_696,Male,20-04-2004,20,Tamil Nadu,District A,City Y,213793,GEN,Rural,Hindi,Sch116,School_16,Private,CBSE,7,B,Arts,Father_696,Mother_696,Graduate,Business,72446,68,87,53,37,38,78,85,38,39,84,607,60.7,98.46,No,9
S1697,Student_697,Female,16-05-2005,19,Delhi,District B,City Y,478422,ST,Urban,Regional,Sch117,School_17,Govt,CBSE,9,A,Science,Father_697,Mother_697,PG,Farmer,38500,89,65,34,43,53,96,90,41,94,81,686,68.6,59.86,No,9
S1698,Student_698,Female,28-12-2009,15,West Bengal,District B,City Y,310809,SC,Rural,Hindi,Sch118,School_18,Private,ICSE,10,A,Commerce,Father_698,Mother_698,Primary,Teacher,24897,80,57,71,43,92,36,34,55,51,32,551,55.1,97.55,Yes,2
S1699,Student_699,Male,04-07-2004,20,Karnataka,District A,City Y,271616,SC,Rural,Regional,Sch119,School_19,Govt,ICSE,6,B,Science,Father_699,Mother_699,PG,Business,63915,45,97,72,45,33,54,59,67,81,82,635,63.5,76.92,No,3
S1700,Student_700,Female,24-05-2007,17,Uttar Pradesh,District A,City X,465391,GEN,Urban,English,Sch100,School_0,Govt,State,6,C,Arts,Father_700,Mother_700,Secondary,Business,42377,43,32,61,61,85,52,51,32,85,73,575,57.5,83.6,Yes,2
S1701,Student_701,Female,12-03-2008,16,Delhi,District B,City Y,342262,GEN,Rural,Regional,Sch101,School_1,Govt,ICSE,7,C,Commerce,Father_701,Mother_701,Primary,Teacher,81670,71,70,35,93,70,80,46,44,62,77,648,64.8,54.97,Yes,6
S1702,Student_702,Male,08-05-2004,20,Delhi,District C,City Y,633285,GEN,Urban,Regional,Sch102,School_2,Private,CBSE,11,C,Arts,Father_702,Mother_702,Graduate,Farmer,31897,80,64,96,45,96,76,39,76,59,83,714,71.4,69.03,No,7
S1703,Student_703,Female,30-12-2009,15,Rajasthan,District A,City Z,206102,GEN,Rural,English,Sch103,School_3,Govt,ICSE,6,B,Commerce,Father_703,Mother_703,Graduate,Teacher,52280,53,79,36,81,77,34,97,34,53,45,589,58.9,88.47,No,6
S1704,Student_704,Male,17-09-2004,20,Karnataka,District C,City X,972143,GEN,Urban,Regional,Sch104,School_4,Govt,CBSE,6,A,Arts,Father_704,Mother_704,Primary,Business,62320,72,59,58,48,87,42,71,83,34,59,613,61.3,85.35,Yes,3
S1705,Student_705,Male,03-01-2006,19,Karnataka,District B,City X,478189,ST,Rural,English,Sch105,School_5,Private,ICSE,6,B,Arts,Father_705,Mother_705,Graduate,Laborer,77592,48,99,63,98,68,71,56,53,82,57,695,69.5,52.01,No,3
S1706,Student_706,Female,13-04-2008,16,West Bengal,District A,City X,665148,GEN,Urban,Hindi,Sch106,School_6,Govt,ICSE,9,C,Commerce,Father_706,Mother_706,Primary,Teacher,99486,90,83,36,41,54,34,36,40,84,45,543,54.3,77.33,No,2
S1707,Student_707,Female,12-08-2009,15,Karnataka,District C,City X,365369,ST,Urban,English,Sch107,School_7,Private,ICSE,6,A,Science,Father_707,Mother_707,None,Business,73289,92,80,87,34,89,52,52,62,52,80,680,68,54.41,Yes,2
S1708,Student_708,Female,16-11-2009,15,Delhi,District C,City Y,734402,OBC,Rural,English,Sch108,School_8,Govt,CBSE,8,B,Commerce,Father_708,Mother_708,Graduate,Teacher,36941,55,57,60,71,76,91,37,86,39,62,634,63.4,99.79,No,5
S1709,Student_709,Female,28-12-2005,19,Tamil Nadu,District C,City Y,737506,GEN,Urban,Regional,Sch109,School_9,Private,ICSE,10,B,Commerce,Father_709,Mother_709,Primary,Business,19234,64,93,74,46,90,30,37,81,62,54,631,63.1,94.86,No,8
S1710,Student_710,Male,20-12-2007,17,Maharashtra,District B,City Z,622070,GEN,Rural,Hindi,Sch110,School_10,Govt,CBSE,6,C,Commerce,Father_710,Mother_710,Primary,Farmer,80172,96,50,76,39,56,83,34,93,91,47,665,66.5,51.05,Yes,6
S1711,Student_711,Female,10-01-2005,19,Uttar Pradesh,District B,City Z,987196,ST,Rural,English,Sch111,School_11,Govt,CBSE,11,B,Commerce,Father_711,Mother_711,Graduate,Business,8376,85,56,69,45,71,32,31,72,56,55,572,57.2,92.93,No,9
S1712,Student_712,Male,29-10-2009,15,Maharashtra,District C,City X,207041,OBC,Urban,Hindi,Sch112,School_12,Private,State,11,A,Commerce,Father_712,Mother_712,None,Engineer,35783,69,56,59,45,81,93,80,73,36,35,627,62.7,95.97,Yes,5
S1713,Student_713,Female,18-08-2008,16,Delhi,District C,City Z,474368,ST,Urban,Hindi,Sch113,School_13,Govt,ICSE,6,C,Arts,Father_713,Mother_713,Graduate,Laborer,46249,58,79,91,71,77,80,95,65,56,67,739,73.9,67.68,Yes,10
S1714,Student_714,Female,06-08-2004,20,Maharashtra,District B,City Z,425800,ST,Urban,Regional,Sch114,School_14,Private,State,6,C,Arts,Father_714,Mother_714,Primary,Business,48025,35,58,46,32,61,31,41,41,39,73,457,45.7,85.98,No,4
S1715,Student_715,Female,06-03-2004,20,Delhi,District C,City X,545096,GEN,Urban,English,Sch115,School_15,Govt,State,8,A,Science,Father_715,Mother_715,None,Teacher,21447,81,68,34,52,53,78,76,85,86,96,709,70.9,72.11,Yes,9
S1716,Student_716,Male,21-04-2008,16,Maharashtra,District C,City X,816438,SC,Urban,Regional,Sch116,School_16,Private,CBSE,6,C,Science,Father_716,Mother_716,PG,Teacher,90865,30,86,30,57,32,60,84,32,59,72,542,54.2,82.76,No,10
S1717,Student_717,Female,13-01-2009,15,Karnataka,District B,City Z,581862,SC,Rural,English,Sch117,School_17,Govt,ICSE,6,B,Commerce,Father_717,Mother_717,Secondary,Business,21713,81,66,60,74,56,32,55,79,32,35,570,57,67.02,No,5
S1718,Student_718,Female,26-03-2004,20,Bihar,District C,City Y,176290,ST,Urban,Hindi,Sch118,School_18,Govt,CBSE,10,B,Science,Father_718,Mother_718,Graduate,Engineer,9858,53,93,64,97,69,64,74,58,58,93,723,72.3,66.13,Yes,1
S1719,Student_719,Female,21-08-2004,20,Karnataka,District C,City Z,156633,GEN,Rural,English,Sch119,School_19,Govt,CBSE,11,C,Science,Father_719,Mother_719,Primary,Business,56115,63,77,59,53,52,65,91,45,43,42,590,59,71.22,Yes,5
S1720,Student_720,Female,30-03-2004,20,Karnataka,District C,City Z,913087,OBC,Urban,English,Sch100,School_0,Private,ICSE,8,A,Commerce,Father_720,Mother_720,None,Farmer,90008,36,51,44,48,36,93,99,69,54,94,624,62.4,57.28,Yes,5
S1721,Student_721,Male,10-11-2007,17,West Bengal,District B,City Y,221118,SC,Urban,Hindi,Sch101,School_1,Private,CBSE,11,B,Arts,Father_721,Mother_721,None,Engineer,64834,40,59,85,69,66,61,31,56,39,67,573,57.3,91.56,Yes,5
S1722,Student_722,Female,23-02-2007,17,Rajasthan,District C,City Y,798961,OBC,Urban,Hindi,Sch102,School_2,Private,ICSE,8,A,Arts,Father_722,Mother_722,PG,Business,87060,65,57,89,75,36,47,55,99,78,93,694,69.4,67.43,Yes,2
S1723,Student_723,Male,12-01-2006,18,Rajasthan,District B,City X,103114,SC,Rural,English,Sch103,School_3,Private,ICSE,11,B,Science,Father_723,Mother_723,Graduate,Laborer,9539,49,52,56,69,51,63,43,71,67,43,564,56.4,70.01,Yes,6
S1724,Student_724,Male,28-07-2005,19,Maharashtra,District B,City X,912934,GEN,Urban,Regional,Sch104,School_4,Private,CBSE,6,B,Arts,Father_724,Mother_724,None,Engineer,68983,92,33,31,91,46,85,86,86,43,46,639,63.9,94.7,No,5
S1725,Student_725,Male,14-01-2008,16,Delhi,District A,City Z,149768,ST,Rural,English,Sch105,School_5,Govt,CBSE,11,C,Arts,Father_725,Mother_725,PG,Business,23857,92,32,93,47,48,96,61,39,59,42,609,60.9,74.83,No,2
S1726,Student_726,Male,30-04-2008,16,West Bengal,District A,City Y,410272,OBC,Rural,Hindi,Sch106,School_6,Govt,State,11,C,Science,Father_726,Mother_726,Primary,Laborer,10364,98,90,34,41,68,82,91,67,69,35,675,67.5,77.21,Yes,10
S1727,Student_727,Male,20-01-2008,16,Karnataka,District C,City X,513244,OBC,Rural,Regional,Sch107,School_7,Govt,CBSE,8,A,Commerce,Father_727,Mother_727,PG,Business,70985,59,33,97,43,65,96,59,37,41,35,565,56.5,97.82,No,8
S1728,Student_728,Male,16-03-2006,18,West Bengal,District B,City Z,183123,ST,Urban,Hindi,Sch108,School_8,Govt,ICSE,7,C,Science,Father_728,Mother_728,Graduate,Farmer,64169,59,94,42,90,44,95,42,47,43,66,622,62.2,94.34,Yes,6
S1729,Student_729,Female,31-08-2007,17,Maharashtra,District A,City Y,732543,OBC,Rural,Hindi,Sch109,School_9,Govt,State,8,B,Science,Father_729,Mother_729,PG,Teacher,91366,51,41,52,41,92,93,69,46,30,86,601,60.1,58.47,Yes,10
S1730,Student_730,Male,11-08-2009,15,Rajasthan,District C,City Z,266405,SC,Urban,Regional,Sch110,School_10,Private,ICSE,8,B,Science,Father_730,Mother_730,None,Business,26078,90,42,79,56,58,96,60,87,97,82,747,74.7,73.66,No,3
S1731,Student_731,Male,11-03-2009,15,Bihar,District A,City X,103174,ST,Rural,Hindi,Sch111,School_11,Govt,State,8,A,Commerce,Father_731,Mother_731,None,Engineer,42574,50,63,66,35,89,68,66,95,78,75,685,68.5,98.56,No,9
S1732,Student_732,Male,08-11-2006,18,Uttar Pradesh,District A,City X,217769,SC,Urban,Hindi,Sch112,School_12,Private,CBSE,9,A,Commerce,Father_732,Mother_732,Secondary,Business,5869,66,88,59,62,85,67,74,73,47,33,654,65.4,68.62,Yes,4
S1733,Student_733,Female,30-07-2009,15,Maharashtra,District B,City Y,397542,SC,Rural,Hindi,Sch113,School_13,Govt,CBSE,9,B,Commerce,Father_733,Mother_733,PG,Business,67624,56,60,52,79,69,69,88,38,65,63,639,63.9,68.58,Yes,3
S1734,Student_734,Female,10-04-2008,16,West Bengal,District B,City Z,529145,GEN,Urban,Hindi,Sch114,School_14,Private,CBSE,9,C,Commerce,Father_734,Mother_734,Primary,Business,45075,64,42,63,41,45,48,57,77,93,95,625,62.5,59.75,Yes,7
S1735,Student_735,Male,05-07-2005,19,Bihar,District A,City Y,235393,SC,Urban,Hindi,Sch115,School_15,Private,ICSE,8,C,Science,Father_735,Mother_735,Graduate,Business,98676,67,83,93,86,62,34,90,68,57,92,732,73.2,55.72,No,8
S1736,Student_736,Female,11-05-2004,20,Uttar Pradesh,District A,City X,485693,GEN,Urban,Hindi,Sch116,School_16,Private,State,7,A,Arts,Father_736,Mother_736,Secondary,Engineer,8659,89,31,84,82,45,98,48,35,61,90,663,66.3,87.02,Yes,7
S1737,Student_737,Male,21-04-2007,17,Tamil Nadu,District B,City X,851331,OBC,Rural,Hindi,Sch117,School_17,Govt,ICSE,8,A,Science,Father_737,Mother_737,PG,Engineer,41370,99,62,38,42,59,43,72,59,54,71,599,59.9,88.5,Yes,1
S1738,Student_738,Male,12-05-2007,17,Maharashtra,District C,City Z,866868,OBC,Rural,Hindi,Sch118,School_18,Govt,State,6,B,Commerce,Father_738,Mother_738,Primary,Business,63185,61,79,33,32,95,78,88,47,76,93,682,68.2,98.45,No,1
S1739,Student_739,Female,20-01-2006,18,Maharashtra,District B,City Z,286493,GEN,Urban,Hindi,Sch119,School_19,Govt,CBSE,7,B,Arts,Father_739,Mother_739,Secondary,Teacher,84921,56,36,95,93,73,93,45,72,49,46,658,65.8,88.67,No,5
S1740,Student_740,Male,24-01-2007,17,Tamil Nadu,District A,City Z,696923,SC,Rural,English,Sch100,School_0,Govt,ICSE,9,A,Science,Father_740,Mother_740,None,Business,48751,32,47,62,87,67,86,98,62,62,90,693,69.3,62.17,No,8
S1741,Student_741,Female,14-08-2008,16,Tamil Nadu,District C,City Y,910192,ST,Rural,English,Sch101,School_1,Private,CBSE,11,B,Arts,Father_741,Mother_741,Graduate,Engineer,67758,78,80,61,33,80,64,73,82,59,59,669,66.9,52.01,Yes,10
S1742,Student_742,Female,03-06-2009,15,Maharashtra,District A,City Z,765673,ST,Rural,Hindi,Sch102,School_2,Private,ICSE,11,A,Commerce,Father_742,Mother_742,PG,Farmer,89873,59,37,73,74,89,34,95,85,66,72,684,68.4,99.27,Yes,3
S1743,Student_743,Male,19-10-2008,16,Tamil Nadu,District C,City Z,867166,GEN,Rural,English,Sch103,School_3,Private,CBSE,10,A,Arts,Father_743,Mother_743,Primary,Business,10131,51,84,66,95,47,68,39,48,82,36,616,61.6,67.02,No,8
S1744,Student_744,Male,18-08-2006,18,Karnataka,District A,City X,317070,OBC,Rural,Regional,Sch104,School_4,Private,ICSE,7,C,Arts,Father_744,Mother_744,None,Business,6358,48,72,96,65,34,53,76,98,98,75,715,71.5,65.6,Yes,3
S1745,Student_745,Female,05-11-2008,16,Uttar Pradesh,District C,City X,499017,OBC,Rural,English,Sch105,School_5,Govt,ICSE,9,A,Commerce,Father_745,Mother_745,Secondary,Business,96150,60,88,89,52,69,69,48,55,37,52,619,61.9,95.3,Yes,4
S1746,Student_746,Male,25-12-2009,15,Uttar Pradesh,District C,City Z,900562,ST,Rural,Hindi,Sch106,School_6,Private,State,7,B,Arts,Father_746,Mother_746,Graduate,Business,62371,49,59,88,48,35,79,80,58,30,65,591,59.1,79.25,No,10
S1747,Student_747,Male,21-07-2005,19,Uttar Pradesh,District A,City Z,509291,GEN,Urban,Hindi,Sch107,School_7,Govt,CBSE,7,C,Science,Father_747,Mother_747,Secondary,Laborer,87307,48,88,65,69,41,87,42,53,36,43,572,57.2,60.74,No,7
S1748,Student_748,Male,07-02-2006,18,Karnataka,District C,City X,595671,ST,Urban,English,Sch108,School_8,Private,State,11,C,Arts,Father_748,Mother_748,Secondary,Business,84139,31,38,78,45,41,30,92,35,91,49,530,53,94.45,Yes,3
S1749,Student_749,Female,17-09-2005,19,Delhi,District B,City Z,469359,SC,Rural,Hindi,Sch109,School_9,Private,State,8,B,Science,Father_749,Mother_749,Primary,Engineer,21246,69,97,80,87,51,72,45,83,87,85,756,75.6,99.67,No,4
S1750,Student_750,Female,06-07-2004,20,Tamil Nadu,District A,City Y,250056,SC,Urban,Regional,Sch110,School_10,Private,CBSE,6,B,Arts,Father_750,Mother_750,None,Engineer,22216,68,68,37,47,78,68,82,68,37,61,614,61.4,54.33,No,8
S1751,Student_751,Male,26-02-2005,19,Bihar,District B,City Y,974527,GEN,Urban,Regional,Sch111,School_11,Govt,ICSE,10,B,Arts,Father_751,Mother_751,PG,Laborer,46209,83,40,79,65,79,39,64,33,93,54,629,62.9,93.11,Yes,4
S1752,Student_752,Female,20-01-2004,20,Tamil Nadu,District A,City Y,947374,GEN,Urban,Hindi,Sch112,School_12,Govt,State,9,A,Commerce,Father_752,Mother_752,Primary,Business,47987,56,31,70,53,33,31,88,87,37,78,564,56.4,69.53,Yes,9
S1753,Student_753,Female,29-09-2004,20,Maharashtra,District C,City Z,243933,SC,Rural,Regional,Sch113,School_13,Private,CBSE,7,C,Commerce,Father_753,Mother_753,Graduate,Teacher,25577,41,52,67,30,79,92,68,77,32,86,624,62.4,76.2,Yes,4
S1754,Student_754,Female,29-04-2005,19,Rajasthan,District C,City X,198970,OBC,Rural,Regional,Sch114,School_14,Private,ICSE,10,A,Science,Father_754,Mother_754,Secondary,Business,47320,46,92,84,30,32,45,96,89,87,56,657,65.7,95.74,Yes,4
S1755,Student_755,Female,12-03-2006,18,West Bengal,District C,City Z,182203,GEN,Rural,English,Sch115,School_15,Private,State,7,A,Commerce,Father_755,Mother_755,Graduate,Engineer,16301,39,51,97,93,45,66,90,55,61,56,653,65.3,98.67,Yes,5
S1756,Student_756,Female,04-01-2009,16,West Bengal,District A,City Z,292319,SC,Rural,Regional,Sch116,School_16,Govt,State,11,A,Commerce,Father_756,Mother_756,Primary,Farmer,80051,48,90,47,91,43,45,79,69,97,75,684,68.4,63.11,Yes,1
S1757,Student_757,Male,08-08-2008,16,Uttar Pradesh,District B,City X,300173,SC,Rural,English,Sch117,School_17,Govt,State,6,A,Commerce,Father_757,Mother_757,Primary,Farmer,97338,59,55,94,65,93,56,82,85,78,74,741,74.1,60.64,No,7
S1758,Student_758,Male,14-01-2008,16,Tamil Nadu,District B,City X,601946,OBC,Urban,Hindi,Sch118,School_18,Govt,ICSE,11,C,Commerce,Father_758,Mother_758,PG,Teacher,5891,59,41,93,47,70,92,75,68,67,55,667,66.7,54.03,No,9
S1759,Student_759,Male,03-01-2009,16,Bihar,District A,City X,776337,OBC,Rural,English,Sch119,School_19,Private,State,10,C,Commerce,Father_759,Mother_759,Secondary,Business,26972,54,61,41,45,97,93,81,68,31,43,614,61.4,78.09,No,9
S1760,Student_760,Female,03-08-2004,20,Maharashtra,District A,City Y,543833,OBC,Urban,Hindi,Sch100,School_0,Govt,ICSE,9,A,Science,Father_760,Mother_760,Primary,Laborer,55457,95,38,70,46,88,61,58,77,38,77,648,64.8,50.68,Yes,1
S1761,Student_761,Female,16-08-2004,20,Karnataka,District B,City Z,317726,OBC,Rural,Hindi,Sch101,School_1,Private,State,7,B,Science,Father_761,Mother_761,Graduate,Business,59435,64,98,71,53,31,38,34,54,75,44,562,56.2,70.59,Yes,6
S1762,Student_762,Male,02-12-2006,18,Delhi,District B,City X,974609,ST,Urban,Hindi,Sch102,School_2,Govt,CBSE,6,C,Commerce,Father_762,Mother_762,PG,Teacher,25932,80,62,89,97,39,40,96,63,94,80,740,74,53.67,Yes,3
S1763,Student_763,Female,05-07-2007,17,Karnataka,District B,City Z,697190,OBC,Rural,Hindi,Sch103,School_3,Private,State,11,A,Commerce,Father_763,Mother_763,Graduate,Teacher,9192,56,53,79,31,55,99,69,50,78,83,653,65.3,70.26,Yes,4
S1764,Student_764,Male,24-02-2005,19,Bihar,District B,City Y,192172,ST,Rural,Hindi,Sch104,School_4,Private,CBSE,10,B,Science,Father_764,Mother_764,Secondary,Teacher,21128,39,98,65,39,33,59,31,54,58,40,516,51.6,52,Yes,8
S1765,Student_765,Male,10-09-2004,20,Maharashtra,District A,City Y,770990,GEN,Rural,English,Sch105,School_5,Govt,CBSE,11,B,Arts,Father_765,Mother_765,PG,Farmer,27836,72,67,77,82,57,44,97,51,58,57,662,66.2,91.76,No,4
S1766,Student_766,Male,24-01-2008,16,Uttar Pradesh,District A,City X,644344,SC,Rural,Hindi,Sch106,School_6,Private,CBSE,7,A,Science,Father_766,Mother_766,PG,Business,29837,84,40,37,80,31,88,91,52,62,84,649,64.9,60.49,Yes,8
S1767,Student_767,Female,11-06-2006,18,Tamil Nadu,District C,City X,238454,ST,Rural,Regional,Sch107,School_7,Private,ICSE,7,C,Arts,Father_767,Mother_767,PG,Business,27778,35,61,54,98,95,77,87,54,57,98,716,71.6,66.42,No,4
S1768,Student_768,Female,07-06-2005,19,Maharashtra,District B,City Z,155739,GEN,Rural,Regional,Sch108,School_8,Private,CBSE,9,B,Commerce,Father_768,Mother_768,None,Laborer,48130,35,93,36,43,45,89,98,55,55,55,604,60.4,93.5,Yes,9
S1769,Student_769,Male,23-03-2006,18,West Bengal,District C,City X,968117,GEN,Urban,Hindi,Sch109,School_9,Govt,State,6,C,Commerce,Father_769,Mother_769,PG,Teacher,21708,77,49,37,95,86,97,87,59,58,99,744,74.4,87.31,No,6
S1770,Student_770,Male,08-06-2005,19,Delhi,District A,City Z,148639,ST,Rural,Regional,Sch110,School_10,Private,ICSE,8,C,Science,Father_770,Mother_770,Graduate,Teacher,29232,31,63,60,82,52,86,64,67,40,61,606,60.6,60.95,No,1
S1771,Student_771,Male,07-07-2005,19,Karnataka,District A,City X,553054,GEN,Urban,English,Sch111,School_11,Govt,CBSE,11,B,Commerce,Father_771,Mother_771,Graduate,Engineer,62266,80,71,41,93,52,93,43,63,63,77,676,67.6,53.59,No,10
S1772,Student_772,Male,01-03-2009,15,Delhi,District C,City Z,539257,GEN,Rural,English,Sch112,School_12,Govt,ICSE,7,A,Arts,Father_772,Mother_772,Secondary,Engineer,44412,90,37,86,78,50,83,44,44,77,41,630,63,85.78,No,2
S1773,Student_773,Female,31-10-2004,20,Delhi,District B,City Z,887424,ST,Urban,Hindi,Sch113,School_13,Private,ICSE,10,B,Arts,Father_773,Mother_773,Primary,Farmer,9782,48,95,95,91,54,83,35,73,56,99,729,72.9,69.54,No,7
S1774,Student_774,Female,15-11-2006,18,Bihar,District B,City Z,696682,GEN,Urban,Hindi,Sch114,School_14,Govt,ICSE,11,B,Science,Father_774,Mother_774,Primary,Business,66196,31,50,41,66,87,88,45,39,69,90,606,60.6,88.3,No,10
S1775,Student_775,Male,30-07-2006,18,Bihar,District B,City Z,429801,OBC,Urban,Hindi,Sch115,School_15,Private,State,9,C,Arts,Father_775,Mother_775,None,Laborer,31315,80,99,56,78,66,68,75,66,60,63,711,71.1,72.26,No,7
S1776,Student_776,Male,01-06-2009,15,Tamil Nadu,District B,City Y,913592,OBC,Urban,Regional,Sch116,School_16,Govt,CBSE,9,A,Science,Father_776,Mother_776,PG,Laborer,15052,55,34,75,97,78,44,92,36,94,74,679,67.9,67.3,Yes,3
S1777,Student_777,Female,18-04-2008,16,Bihar,District C,City Z,931588,SC,Urban,Regional,Sch117,School_17,Private,ICSE,7,C,Science,Father_777,Mother_777,None,Teacher,24521,99,96,36,62,44,57,41,61,68,89,653,65.3,72.56,Yes,1
S1778,Student_778,Female,16-03-2008,16,Bihar,District C,City X,282447,GEN,Urban,English,Sch118,School_18,Govt,ICSE,7,B,Arts,Father_778,Mother_778,Secondary,Laborer,74434,49,72,90,51,57,65,70,40,53,94,641,64.1,87.43,No,8
S1779,Student_779,Male,30-01-2004,20,Maharashtra,District A,City Y,448586,SC,Rural,Regional,Sch119,School_19,Private,ICSE,7,A,Arts,Father_779,Mother_779,Secondary,Teacher,87755,52,45,87,99,96,83,48,77,97,42,726,72.6,95.11,Yes,10
